landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
LS_01897,1,48_79,train,80.85616755485535,7.232810974121094,391.8978271484375,16.731884002685547
LS_01901,1,48_79,train,80.85161905288696,7.229015350341797,448.67132568359375,23.735294342041016
LS_01902,1,48_79,train,80.85883868017862,7.227071762084961,323.46929931640625,7.858910083770752
LS_01913,1,48_79,train,80.84652210684384,7.221763610839844,729.4390869140625,27.914913177490234
LS_01916,1,48_79,train,80.85201644897461,7.219045639038086,484.70257568359375,26.75038146972656
LS_01918,1,48_80,train,80.82055568695068,7.254035949707031,804.4036865234375,22.45604705810547
LS_01919,1,47_80,train,80.80662973110492,7.253147125244141,624.849853515625,24.451570510864254
LS_01920,1,47_80,train,80.81133290176484,7.259049272375158,577.5314331054688,18.799461364746094
LS_01921,1,47_80,train,80.81345280733976,7.251237869262695,704.7783203125,17.876205444335938
LS_01931,1,48_80,train,80.82597773415702,7.241996765136719,803.3480224609375,25.0095272064209
LS_01934,1,48_80,train,80.82043127218881,7.244350433349609,819.23388671875,22.351518630981445
LS_01942,1,47_79,train,80.81826877593994,7.235410690307617,629.2691650390625,26.393939971923828
LS_01950,1,47_79,train,80.81451225280762,7.223976135253906,591.1165771484375,25.01940155029297
LS_01952,1,48_79,train,80.87707778385708,7.230016708374023,543.8485107421875,18.017139434814453
LS_01954,1,48_79,train,80.88946437835693,7.234004974365234,538.0438232421875,19.635957717895508
LS_01958,1,48_79,train,80.8974110285441,7.228092193603516,350.41961669921875,19.06224822998047
LS_01959,1,48_80,train,80.87875690157452,7.243661880493164,535.729736328125,17.334674835205078
LS_01961,1,48_79,train,80.87145709991455,7.218658447265625,484.16009521484375,19.57415008544922
LS_01963,1,49_80,train,80.91521906852722,7.257968902587891,450.70941162109375,17.706499099731445
LS_01964,1,49_80,train,80.92161850477096,7.256018726727328,782.6431274414062,27.143648147583008
LS_01965,1,49_80,train,80.92213702201843,7.247341156005859,680.458740234375,29.78026962280273
LS_01968,1,49_80,train,80.93590032789442,7.254343032836914,716.8849487304688,25.13343620300293
LS_01971,1,49_80,train,80.9335880279541,7.247739791870117,682.3370361328125,22.65736389160156
LS_01973,1,49_80,train,80.94296336174011,7.245279312133789,382.22406005859375,26.29237365722656
LS_01974,1,49_80,train,80.9219822883606,7.240900039672852,645.1842041015625,29.98257827758789
LS_01978,1,48_79,train,80.9074649810791,7.231826782226562,361.8171691894531,21.836708068847656
LS_01979,1,49_79,val,80.91835534572601,7.232688903808594,427.8735961914063,21.843505859375
LS_01980,1,49_79,val,80.92465209960938,7.228570938110352,714.5467529296875,32.81684112548828
LS_01981,1,49_79,val,80.9291169166565,7.232952117919922,789.0010986328125,26.07973861694336
LS_01982,1,49_79,val,80.93350591659546,7.224514007568359,461.7862243652344,21.65502166748047
LS_01987,1,49_80,train,80.9747462272644,7.246858596801758,469.0967102050781,26.23670196533203
LS_01989,1,49_80,train,80.97486186481657,7.258007049560547,425.2622985839844,27.08644676208496
LS_01990,1,49_80,train,80.9583911895752,7.259166717529296,498.5908508300781,21.385425567626957
LS_01993,1,49_80,train,80.9522476196289,7.256317138671875,623.627685546875,26.20018768310547
LS_01997,1,49_80,train,80.9568862915039,7.250450134277344,342.96197509765625,11.538437843322754
LS_02000,1,49_79,val,80.92878388298882,7.217164993286133,660.0401611328125,28.47570037841797
LS_02004,1,49_79,val,80.9316552480062,7.209062576293945,386.38970947265625,26.75278663635254
LS_02006,1,49_79,val,80.93738822937011,7.214973449707031,244.79966735839844,13.512939453125
LS_02008,1,49_79,val,80.93834301630656,7.192584991455078,254.9763641357422,18.94557762145996
LS_02009,1,49_79,val,80.93344402313232,7.179931640625,539.931884765625,29.150218963623047
LS_02012,1,49_79,val,80.9268134640109,7.191509246826172,536.3658447265625,30.900732040405277
LS_02013,1,49_79,val,80.92904949188232,7.168920516967773,958.306640625,17.411510467529297
LS_02014,1,49_79,val,80.91643953323364,7.175907135009766,413.9869384765625,22.23223114013672
LS_02019,1,49_79,val,80.92049645966497,7.21739387512207,394.42584228515625,23.122323989868164
LS_02022,1,48_79,train,80.8542947769165,7.213712692260742,366.7669372558594,20.75558280944824
LS_02028,1,48_79,train,80.84930725097657,7.198064804077148,409.7412109375,26.32963180541992
LS_02030,1,48_79,train,80.84987115859985,7.205778121948242,376.5908203125,23.28238296508789
LS_02031,1,48_79,train,80.84534653027853,7.211952209472656,389.0906372070313,25.33502960205078
LS_02034,1,48_79,train,80.8236359187535,7.18385124206543,533.8931884765625,31.21355628967285
LS_02036,1,47_79,train,80.80470437781756,7.186225891113281,571.1348876953125,17.601669311523438
LS_02037,1,48_79,train,80.82142066955566,7.218950271606445,507.1401977539063,23.05492782592773
LS_02038,1,47_79,train,80.8051028060913,7.212974548339844,390.2774658203125,27.28957176208496
LS_02039,1,47_79,train,80.8091757774353,7.208354949951172,535.9420166015625,26.969741821289062
LS_02040,1,47_79,train,80.81458314259848,7.212667465209961,470.2928771972656,24.788286209106445
LS_02045,1,47_79,train,80.79814863204956,7.210044860839844,436.1939697265625,27.961685180664062
LS_02047,1,47_79,train,80.80099296569824,7.203516006469727,337.53741455078125,20.94949722290039
LS_02050,1,48_79,train,80.82551431655884,7.203708648681641,312.5816650390625,17.665164947509766
LS_02053,1,47_79,train,80.79353383008171,7.216024398803711,656.5430908203125,25.578248977661133
LS_02055,1,47_79,train,80.79237608909607,7.188804626464844,815.2784423828125,14.874917984008787
LS_02056,1,47_79,train,80.79460516997746,7.194934844970703,667.60400390625,22.24360656738281
LS_02059,1,47_79,train,80.77664506435394,7.197589874267578,628.7822265625,25.336549758911133
LS_02061,1,47_79,train,80.77319073677063,7.187261581420898,744.24951171875,21.67455101013184
LS_02065,1,47_79,train,80.76910076141357,7.195363998413086,635.8201904296875,25.713943481445312
LS_02067,1,47_79,train,80.77123035996723,7.207366943359375,607.2018432617188,27.189037322998047
LS_02073,1,47_79,train,80.76898841857911,7.201440811157227,586.8824462890625,23.529191970825195
LS_02087,1,48_79,train,80.82809329032898,7.213840484619141,429.7981567382813,17.007431030273438
LS_02088,1,48_79,train,80.83597588539124,7.215080261230469,469.0933227539063,19.04873275756836
LS_02092,1,48_79,train,80.85631117224693,7.183517456054688,457.6410217285156,29.296186447143555
LS_02095,1,48_79,train,80.84266511599222,7.184062957763672,276.1794738769531,18.259784698486328
LS_02097,1,48_79,train,80.86506126403808,7.169942855834961,502.0861206054688,26.526138305664062
LS_02099,1,47_79,train,80.81859636306763,7.201728820800781,294.54376220703125,18.176084518432617
LS_02100,1,47_79,train,80.79305839538574,7.181606292724609,894.453125,18.680265426635746
LS_02101,1,47_79,train,80.75473315335283,7.164863275327239,835.140869140625,21.79036903381348
LS_02102,1,47_79,train,80.7616935143104,7.163412094116211,874.4547119140625,18.579181671142575
LS_02104,1,47_79,train,80.74024963378906,7.147932052612305,825.263671875,23.5478515625
LS_02108,1,47_79,train,80.79614513397217,7.161989212036133,1205.01708984375,25.171039581298828
LS_02109,1,47_79,train,80.7988512732766,7.156270980834961,1257.98095703125,23.11802291870117
LS_02111,1,47_79,train,80.81585884094238,7.149930953979492,925.093505859375,22.665733337402344
LS_02112,1,48_78,train,80.88942309788295,7.122678756713867,778.1425170898438,21.01316261291504
LS_02113,1,48_78,train,80.86551690101624,7.111965179443359,640.0237426757812,27.569190979003903
LS_02114,1,48_78,train,80.88448086906882,7.1163177490234375,541.048828125,17.704879760742188
LS_02116,1,48_78,train,80.88966163212373,7.110750293371959,696.8458251953125,19.80381774902344
LS_02117,1,48_78,train,80.88085849285126,7.105480194091797,546.2037963867188,20.704111099243164
LS_02122,1,48_78,train,80.88993740081787,7.100439071655273,755.8286743164062,25.391094207763672
LS_02123,1,48_78,train,80.86699843406677,7.093032836914063,843.544189453125,21.707069396972656
LS_02126,1,48_78,train,80.86060774400806,7.089003621837065,1074.827392578125,22.858362197875977
LS_02128,1,47_78,test,80.80259439680312,7.070430755615234,1042.76513671875,14.819137573242188
LS_02129,1,47_78,test,80.76465413009231,7.066427063036132,1232.914306640625,19.58546257019043
LS_02130,1,47_78,test,80.76378536224365,7.073184967041016,1463.86376953125,29.004587173461918
LS_02131,1,47_78,test,80.77529011837271,7.074802398681641,1198.1041259765625,20.40496063232422
LS_02132,1,47_78,test,80.77919054031372,7.082714080810547,1186.932861328125,30.665260314941406
LS_02133,1,47_78,test,80.79360269245348,7.068508148193359,1091.6900634765625,23.484798431396484
LS_02134,1,47_78,test,80.78178495519302,7.058378219604492,1086.9195556640625,21.888389587402344
LS_02137,1,48_78,train,80.82279949188232,7.074489593505859,1366.45068359375,22.47437858581543
LS_02139,1,50_78,train,81.02340564727783,7.092325210571289,360.3368225097656,13.877226829528809
LS_02143,1,50_78,train,81.03216902414957,7.096206665039063,695.5132446289062,27.93679428100586
LS_02145,1,48_79,train,80.83325583140055,7.232975006103516,676.844970703125,23.207387924194336
LS_02147,1,48_80,train,80.83444786071777,7.240814208984375,770.1778564453125,23.880104064941406
LS_02156,1,47_79,train,80.81430880228677,7.230684280395508,670.7846069335938,26.36310577392578
LS_02159,1,48_80,train,80.85690629482269,7.257022857666016,673.50341796875,26.7012939453125
LS_02162,1,48_80,train,80.86293836073442,7.259273529052734,450.896728515625,17.327165603637695
LS_02168,1,48_80,train,80.87784147262573,7.258377075195312,620.460693359375,21.62797164916992
LS_02170,1,48_80,train,80.87270501943735,7.253141403198242,466.9542541503906,17.214614868164062
LS_02173,1,48_80,train,80.89633178710938,7.255481719970703,652.8936767578125,23.3824405670166
LS_02176,1,48_80,train,80.88827586174011,7.245565414428711,640.9825439453125,23.0787353515625
LS_02177,1,48_80,train,80.86296744140726,7.243881381730896,383.0667724609375,17.867008209228516
LS_02181,1,49_80,train,80.9161946773529,7.245441436767578,430.5195617675781,17.184303283691406
LS_02183,1,48_80,train,80.90913009643555,7.24787712097168,425.58892822265625,19.917144775390625
LS_02185,1,49_80,train,80.91570640441984,7.251716613769531,454.4084777832031,18.37821388244629
LS_02188,1,49_79,val,80.93609309196472,7.230781555175781,458.0563659667969,29.55725479125977
LS_02189,1,49_80,train,80.95741083962577,7.265522003173828,578.3527221679688,26.18884658813477
LS_02199,1,49_80,train,80.91044569015503,7.237703323364258,409.4981689453125,18.822141647338867
LS_02207,1,48_80,train,80.85336153847831,7.24882698059082,633.87744140625,21.44513320922852
LS_02210,1,47_80,train,80.8097458912776,7.242771148681641,640.3152465820312,26.1358585357666
LS_02213,1,47_79,train,80.76035363857562,7.190956115722656,591.4597778320312,16.3475341796875
LS_02220,1,48_79,train,80.82896788915,7.220180511474609,432.7915649414063,11.897050857543944
LS_02221,1,47_79,train,80.8076159954071,7.194648742675781,359.72509765625,15.14745044708252
LS_02222,1,48_79,train,80.82194876670837,7.190267562866211,282.51275634765625,16.443910598754883
LS_02230,1,47_79,train,80.81731920242309,7.178726196289063,809.7069091796875,22.429418563842773
LS_02233,1,47_78,test,80.79974476496378,7.142742156982422,1010.1322631835938,20.721479415893555
LS_02234,1,47_78,test,80.81584933825901,7.141088485717773,779.8643798828125,21.184551239013672
LS_02235,1,47_78,test,80.80973807778585,7.140224973990126,972.3539428710938,22.737319946289062
LS_02236,1,48_78,train,80.82558465003967,7.141559600830078,508.2309875488281,16.631134033203125
LS_02237,1,48_78,train,80.82424795627594,7.13258171081543,461.3370971679688,21.93507575988769
LS_02241,1,48_79,train,80.82616138458252,7.168985366821289,713.3851928710938,32.3129768371582
LS_02242,1,48_79,train,80.82695627212524,7.159954071044922,615.2970581054688,25.14315414428711
LS_02244,1,48_79,train,80.86525519688925,7.178363800048828,333.43719482421875,19.57324981689453
LS_02248,1,49_79,val,80.98433846235275,7.162803649902344,357.1949768066406,21.664709091186523
LS_02253,1,49_79,val,80.98293844858804,7.149410247802734,535.71826171875,31.37894630432129
LS_02261,1,49_79,val,80.97576653515851,7.153465270996094,628.7428588867188,17.319374084472656
LS_02264,1,52_79,test,81.21138694069603,7.16339111328125,384.0753173828125,21.977313995361328
LS_02265,1,51_78,test,81.13307075977752,7.142341765208037,998.6373901367188,23.65383529663086
LS_02266,1,51_78,test,81.12618255615234,7.135847091674805,1177.9383544921875,13.782271385192873
LS_02268,1,49_79,val,80.93015766143799,7.159587860107422,992.5475463867188,25.32177352905273
LS_02269,1,49_79,val,80.91748725666719,7.163539886474609,709.6881103515625,30.34684181213379
LS_02275,1,49_79,val,80.93529065450033,7.154325485229492,806.439697265625,28.979393005371094
LS_02279,1,49_79,val,80.93776241938272,7.14845085144043,560.373046875,26.372095108032227
LS_02286,1,49_79,val,80.93154096603394,7.148637771606445,767.8480224609375,32.34843063354492
LS_02289,1,49_78,train,80.94948589353633,7.141214370727539,285.96685791015625,10.869100570678713
LS_02292,1,49_78,train,80.93909435272217,7.139425277709961,525.6728515625,23.265281677246094
LS_02299,1,49_78,train,80.93110903987179,7.139276504516602,928.2862548828124,35.013648986816406
LS_02304,1,49_78,train,80.93747644424438,7.133819580078125,668.68017578125,27.822195053100582
LS_02315,1,49_78,train,80.95101307206886,7.132053375244141,287.3792724609375,11.016328811645508
LS_02316,1,49_78,train,80.94076324911678,7.128568649291992,473.80908203125,24.3568172454834
LS_02318,1,49_78,train,80.94680881500244,7.120870590209961,540.18408203125,24.82889175415039
LS_02320,1,49_78,train,80.94348417917888,7.106544494628906,461.3269958496094,20.391563415527344
LS_02333,1,49_78,train,80.92022347450256,7.142507553100586,865.7626953125,22.06278419494629
LS_02338,1,49_78,train,80.91151396433511,7.142719268798828,544.984130859375,21.53387451171875
LS_02344,1,48_78,train,80.89700781504314,7.135843276977539,911.662353515625,27.129589080810547
LS_02347,1,48_78,train,80.88595008850098,7.1366024017333975,523.3589477539062,26.718338012695312
LS_02351,1,48_79,train,80.87566618485884,7.167331695556641,324.46173095703125,23.55997085571289
LS_02353,1,48_79,train,80.87213921546936,7.17315673828125,349.1727905273437,21.91554069519043
LS_02355,1,49_79,val,80.96441010066441,7.148239135742188,301.6063842773437,18.3011531829834
LS_02356,1,49_78,train,80.96253371238708,7.140628814697266,300.29278564453125,20.900665283203125
LS_02362,1,49_78,train,80.98097356160483,7.139345169067383,574.0478515625,23.844873428344727
LS_02367,1,49_78,train,80.9858922958374,7.1341552734375,354.87774658203125,19.21662712097168
LS_02369,1,49_79,val,80.97553052902222,7.168357849121093,591.705078125,23.871479034423828
LS_02372,1,50_78,train,81.02826452255249,7.133562088012695,390.1395568847656,23.862293243408203
LS_02377,1,50_78,train,81.01759004592896,7.138465881347656,247.28793334960935,19.427112579345703
LS_02379,1,50_78,train,81.01044864654541,7.144193649291992,257.58673095703125,19.743114471435547
LS_02381,1,50_78,train,81.0246514014478,7.141456604003906,485.27142333984375,22.23699760437012
LS_02382,1,50_78,train,81.01741260171602,7.144703414979711,219.67926025390625,19.82954406738281
LS_02387,1,50_79,train,81.0474256515503,7.158462524414063,325.1015930175781,18.086584091186523
LS_02390,1,50_79,train,81.03584098815918,7.169914245605469,324.5048828125,17.7835636138916
LS_02394,1,49_77,test,80.94061782308485,7.029989185856289,823.5950317382812,20.038848876953125
LS_02395,1,49_77,test,80.94748973846436,7.033788681030273,844.7337646484375,24.110614776611328
LS_02396,1,49_77,test,80.95929082234701,7.02400016784668,584.107666015625,24.920116424560547
LS_02397,1,49_78,train,80.91424369812012,7.09377098083496,1155.3961181640625,22.022918701171875
LS_02399,1,49_78,train,80.92746537923813,7.097747802734375,731.6024169921875,23.117509841918945
LS_02401,1,49_78,train,80.94947814941406,7.090240478515625,500.15032958984375,25.458141326904297
LS_02402,1,49_78,train,80.91305828094482,7.086477279663086,1227.1925048828125,23.6845645904541
LS_02404,1,49_78,train,80.95951843261719,7.107728958129883,396.9471740722656,20.58545684814453
LS_02405,1,49_78,train,80.97739887237549,7.112129211425781,460.1067199707031,21.48590850830078
